mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
52350122,28,28105,2020,1,2,1,5256
52350122,28,28105,2020,1,2,2,4599
52350123,28,28105,2020,1,0,0,10240
52350123,28,28105,2020,1,0,1,10452
52350123,28,28105,2020,1,0,2,10063
52350123,28,28105,2020,1,1,0,13232
52350123,28,28105,2020,1,1,1,10711
52350123,28,28105,2020,1,1,2,11650
52350123,28,28105,2020,1,2,0,12267
52350123,28,28105,2020,1,2,1,10627
52350123,28,28105,2020,1,2,2,11138
52350131,28,28105,2020,1,0,0,697
52350131,28,28105,2020,1,0,1,709
52350131,28,28105,2020,1,0,2,714
52350131,28,28105,2020,1,1,0,551
52350131,28,28105,2020,1,1,1,646
52350131,28,28105,2020,1,1,2,666
52350131,28,28105,2020,1,2,0,598
52350131,28,28105,2020,1,2,1,667
52350131,28,28105,2020,1,2,2,682
52350132,28,28105,2020,1,0,0,155
52350132,28,28105,2020,1,0,1,184
52350132,28,28105,2020,1,0,2,161
52350132,28,28105,2020,1,1,0,110
52350132,28,28105,2020,1,1,1,140
52350132,28,28105,2020,1,1,2,135
52350132,28,28105,2020,1,2,0,125
52350132,28,28105,2020,1,2,1,154
52350132,28,28105,2020,1,2,2,143
52350133,28,28105,2020,1,0,0,1205
52350133,28,28105,2020,1,0,1,1490
52350133,28,28105,2020,1,0,2,1329
52350133,28,28105,2020,1,1,0,990
52350133,28,28105,2020,1,1,1,1481
52350133,28,28105,2020,1,1,2,1231
52350133,28,28105,2020,1,2,0,1059
52350133,28,28105,2020,1,2,1,1484
52350133,28,28105,2020,1,2,2,1263
52350142,28,28105,2020,1,0,0,217
52350142,28,28105,2020,1,0,1,117
52350142,28,28105,2020,1,0,2,158
52350142,28,28105,2020,1,1,0,183
52350142,28,28105,2020,1,1,1,46
52350142,28,28105,2020,1,1,2,122
52350142,28,28105,2020,1,2,0,194
52350142,28,28105,2020,1,2,1,69
52350142,28,28105,2020,1,2,2,134
52350143,28,28105,2020,1,0,0,102
52350143,28,28105,2020,1,0,1,44
52350143,28,28105,2020,1,0,2,87
52350143,28,28105,2020,1,1,0,113
52350143,28,28105,2020,1,1,1,66
52350143,28,28105,2020,1,1,2,107
52350143,28,28105,2020,1,2,0,109
52350143,28,28105,2020,1,2,1,59
52350143,28,28105,2020,1,2,2,101
51357171,28,28106,2020,1,0,0,2603
51357171,28,28106,2020,1,0,1,2282
51357171,28,28106,2020,1,0,2,2449
51357171,28,28106,2020,1,1,0,3034
51357171,28,28106,2020,1,1,1,2359
51357171,28,28106,2020,1,1,2,2599
51357171,28,28106,2020,1,2,0,2895
51357171,28,28106,2020,1,2,1,2334
51357171,28,28106,2020,1,2,2,2551
51357172,28,28106,2020,1,0,0,148
51357172,28,28106,2020,1,0,1,81
51357172,28,28106,2020,1,0,2,105
51357172,28,28106,2020,1,1,0,634
51357172,28,28106,2020,1,1,1,93
51357172,28,28106,2020,1,1,2,342
51357172,28,28106,2020,1,2,0,477
51357172,28,28106,2020,1,2,1,89
51357172,28,28106,2020,1,2,2,265
51357181,28,28106,2020,1,0,0,18669
51357181,28,28106,2020,1,0,1,17364
51357181,28,28106,2020,1,0,2,18025
51357181,28,28106,2020,1,1,0,18305
51357181,28,28106,2020,1,1,1,17578
51357181,28,28106,2020,1,1,2,18229
51357181,28,28106,2020,1,2,0,18422
51357181,28,28106,2020,1,2,1,17509
51357181,28,28106,2020,1,2,2,18163
51357182,28,28106,2020,1,0,0,5990
51357182,28,28106,2020,1,0,1,5305
51357182,28,28106,2020,1,0,2,5564
51357182,28,28106,2020,1,1,0,7971
51357182,28,28106,2020,1,1,1,5929
51357182,28,28106,2020,1,1,2,6715
51357182,28,28106,2020,1,2,0,7332
51357182,28,28106,2020,1,2,1,5728
51357182,28,28106,2020,1,2,2,6343
51357191,28,28106,2020,1,0,0,13284
51357191,28,28106,2020,1,0,1,15159
51357191,28,28106,2020,1,0,2,14133
51357191,28,28106,2020,1,1,0,13288
51357191,28,28106,2020,1,1,1,15227
51357191,28,28106,2020,1,1,2,14119
51357191,28,28106,2020,1,2,0,13287
51357191,28,28106,2020,1,2,1,15205
51357191,28,28106,2020,1,2,2,14123
51357192,28,28106,2020,1,0,0,9565
51357192,28,28106,2020,1,0,1,9418
51357192,28,28106,2020,1,0,2,9540
51357192,28,28106,2020,1,1,0,11960
51357192,28,28106,2020,1,1,1,9598
51357192,28,28106,2020,1,1,2,10813
51357192,28,28106,2020,1,2,0,11187
51357192,28,28106,2020,1,2,1,9540
51357192,28,28106,2020,1,2,2,10403
52350101,28,28106,2020,1,0,0,9271
52350101,28,28106,2020,1,0,1,11386
52350101,28,28106,2020,1,0,2,10254
52350101,28,28106,2020,1,1,0,9444
52350101,28,28106,2020,1,1,1,11177
52350101,28,28106,2020,1,1,2,10085
52350101,28,28106,2020,1,2,0,9389
52350101,28,28106,2020,1,2,1,11245
52350101,28,28106,2020,1,2,2,10139
52350102,28,28106,2020,1,0,0,19635
52350102,28,28106,2020,1,0,1,21131
52350102,28,28106,2020,1,0,2,20309
52350102,28,28106,2020,1,1,0,20897
52350102,28,28106,2020,1,1,1,21738
52350102,28,28106,2020,1,1,2,21215
52350102,28,28106,2020,1,2,0,20490
52350102,28,28106,2020,1,2,1,21542
52350102,28,28106,2020,1,2,2,20923
52350111,28,28106,2020,1,0,0,6885
52350111,28,28106,2020,1,0,1,9501
52350111,28,28106,2020,1,0,2,8281
52350111,28,28106,2020,1,1,0,6114
52350111,28,28106,2020,1,1,1,9354
52350111,28,28106,2020,1,1,2,7747
52350111,28,28106,2020,1,2,0,6362
52350111,28,28106,2020,1,2,1,9401
52350111,28,28106,2020,1,2,2,7919
52350120,28,28106,2020,1,0,0,2778
52350120,28,28106,2020,1,0,1,3555
52350120,28,28106,2020,1,0,2,3135
52350120,28,28106,2020,1,1,0,2274
52350120,28,28106,2020,1,1,1,3364
52350120,28,28106,2020,1,1,2,2812
52350120,28,28106,2020,1,2,0,2437
52350120,28,28106,2020,1,2,1,3426
52350120,28,28106,2020,1,2,2,2916
52350121,28,28106,2020,1,0,0,2855
52350121,28,28106,2020,1,0,1,3529
52350121,28,28106,2020,1,0,2,3224
52350121,28,28106,2020,1,1,0,2700
52350121,28,28106,2020,1,1,1,3534
52350121,28,28106,2020,1,1,2,3155
52350121,28,28106,2020,1,2,0,2750
52350121,28,28106,2020,1,2,1,3532
52350121,28,28106,2020,1,2,2,3178
51357067,28,28107,2020,1,0,0,605
51357067,28,28107,2020,1,0,1,389
51357067,28,28107,2020,1,0,2,556
51357067,28,28107,2020,1,1,0,461
51357067,28,28107,2020,1,1,1,352
51357067,28,28107,2020,1,1,2,521
51357067,28,28107,2020,1,2,0,508
51357067,28,28107,2020,1,2,1,364
51357067,28,28107,2020,1,2,2,532
51357068,28,28107,2020,1,0,0,877
51357068,28,28107,2020,1,0,1,772
51357068,28,28107,2020,1,0,2,840
51357068,28,28107,2020,1,1,0,792
51357068,28,28107,2020,1,1,1,826
51357068,28,28107,2020,1,1,2,914
51357068,28,28107,2020,1,2,0,819
51357068,28,28107,2020,1,2,1,809
51357068,28,28107,2020,1,2,2,890
51357069,28,28107,2020,1,0,0,16
51357069,28,28107,2020,1,0,2,10
51357078,28,28107,2020,1,0,0,4720
51357078,28,28107,2020,1,0,1,6470
51357078,28,28107,2020,1,0,2,5729
51357078,28,28107,2020,1,1,0,3121
51357078,28,28107,2020,1,1,1,6256
51357078,28,28107,2020,1,1,2,4806
51357078,28,28107,2020,1,2,0,3636
51357078,28,28107,2020,1,2,1,6325
51357078,28,28107,2020,1,2,2,5103
51357079,28,28107,2020,1,0,0,11456
51357079,28,28107,2020,1,0,1,13459
51357079,28,28107,2020,1,0,2,12561
51357079,28,28107,2020,1,1,0,9958
51357079,28,28107,2020,1,1,1,13291
51357079,28,28107,2020,1,1,2,11804
51357079,28,28107,2020,1,2,0,10441
51357079,28,28107,2020,1,2,1,13345
51357079,28,28107,2020,1,2,2,12048
51357088,28,28107,2020,1,0,0,3282
51357088,28,28107,2020,1,0,1,3788
51357088,28,28107,2020,1,0,2,3627
51357088,28,28107,2020,1,1,0,3633
51357088,28,28107,2020,1,1,1,3705
51357088,28,28107,2020,1,1,2,3490
51357088,28,28107,2020,1,2,0,3520
51357088,28,28107,2020,1,2,1,3732
51357088,28,28107,2020,1,2,2,3534
51357089,28,28107,2020,1,0,0,4995
51357089,28,28107,2020,1,0,1,6390
51357089,28,28107,2020,1,0,2,5734
51357089,28,28107,2020,1,1,0,3730
51357089,28,28107,2020,1,1,1,6440
51357089,28,28107,2020,1,1,2,5035
51357089,28,28107,2020,1,2,0,4138
51357089,28,28107,2020,1,2,1,6424
51357089,28,28107,2020,1,2,2,5260
51357097,28,28107,2020,1,0,0,2625
51357097,28,28107,2020,1,0,1,2840
51357097,28,28107,2020,1,0,2,2675
51357097,28,28107,2020,1,1,0,1603
51357097,28,28107,2020,1,1,1,2724
51357097,28,28107,2020,1,1,2,2113
51357097,28,28107,2020,1,2,0,1933
51357097,28,28107,2020,1,2,1,2761
51357097,28,28107,2020,1,2,2,2295
51357098,28,28107,2020,1,0,0,1293
51357098,28,28107,2020,1,0,1,1276
51357098,28,28107,2020,1,0,2,1204
51357098,28,28107,2020,1,1,0,877
51357098,28,28107,2020,1,1,1,1056
51357098,28,28107,2020,1,1,2,953
51357098,28,28107,2020,1,2,0,1011
51357098,28,28107,2020,1,2,1,1127
51357098,28,28107,2020,1,2,2,1034
51357099,28,28107,2020,1,0,0,156
51357099,28,28107,2020,1,0,1,130
51357099,28,28107,2020,1,0,2,122
51357099,28,28107,2020,1,1,0,183
51357099,28,28107,2020,1,1,1,94
51357099,28,28107,2020,1,1,2,134
51357099,28,28107,2020,1,2,0,175
51357099,28,28107,2020,1,2,1,106
51357099,28,28107,2020,1,2,2,130
51357160,28,28107,2020,1,0,0,16
51357160,28,28107,2020,1,0,2,10
51357160,28,28107,2020,1,1,0,12
51357160,28,28107,2020,1,2,0,13
51357170,28,28107,2020,1,0,0,10697
51357170,28,28107,2020,1,0,1,10444
51357170,28,28107,2020,1,0,2,10216
51357170,28,28107,2020,1,1,0,9545
51357170,28,28107,2020,1,1,1,10189
51357170,28,28107,2020,1,1,2,9716
51357170,28,28107,2020,1,2,0,9916
51357170,28,28107,2020,1,2,1,10271
51357170,28,28107,2020,1,2,2,9877
51357180,28,28107,2020,1,0,0,13814
51357180,28,28107,2020,1,0,1,17272
51357180,28,28107,2020,1,0,2,15589
51357180,28,28107,2020,1,1,0,12220
51357180,28,28107,2020,1,1,1,17454
51357180,28,28107,2020,1,1,2,15026
51357180,28,28107,2020,1,2,0,12734
51357180,28,28107,2020,1,2,1,17395
51357180,28,28107,2020,1,2,2,15207
51357190,28,28107,2020,1,0,0,16282
51357190,28,28107,2020,1,0,1,16199
51357190,28,28107,2020,1,0,2,16229
51357190,28,28107,2020,1,1,0,15755
51357190,28,28107,2020,1,1,1,17082
51357190,28,28107,2020,1,1,2,16496
51357190,28,28107,2020,1,2,0,15925
51357190,28,28107,2020,1,2,1,16797
51357190,28,28107,2020,1,2,2,16410
52350007,28,28107,2020,1,0,0,4210
52350007,28,28107,2020,1,0,1,5537
52350007,28,28107,2020,1,0,2,4920
52350007,28,28107,2020,1,1,0,4410
52350007,28,28107,2020,1,1,1,5371
52350007,28,28107,2020,1,1,2,4742
52350007,28,28107,2020,1,2,0,4345
52350007,28,28107,2020,1,2,1,5425
52350007,28,28107,2020,1,2,2,4799
52350008,28,28107,2020,1,0,0,9768
52350008,28,28107,2020,1,0,1,9691
52350008,28,28107,2020,1,0,2,9711
52350008,28,28107,2020,1,1,0,8859
52350008,28,28107,2020,1,1,1,9907
52350008,28,28107,2020,1,1,2,9354
52350008,28,28107,2020,1,2,0,9152
52350008,28,28107,2020,1,2,1,9838
52350008,28,28107,2020,1,2,2,9469
52350009,28,28107,2020,1,0,0,2493
52350009,28,28107,2020,1,0,1,3343
52350009,28,28107,2020,1,0,2,3009
52350009,28,28107,2020,1,1,0,2038
52350009,28,28107,2020,1,1,1,3255
52350009,28,28107,2020,1,1,2,2732
52350009,28,28107,2020,1,2,0,2184
52350009,28,28107,2020,1,2,1,3283
52350009,28,28107,2020,1,2,2,2821
52350016,28,28107,2020,1,0,0,6103
52350016,28,28107,2020,1,0,1,3389
52350016,28,28107,2020,1,0,2,4142
52350016,28,28107,2020,1,1,0,4156
52350016,28,28107,2020,1,1,1,3315
52350016,28,28107,2020,1,1,2,3798
52350016,28,28107,2020,1,2,0,4784
52350016,28,28107,2020,1,2,1,3339
52350016,28,28107,2020,1,2,2,3909
52350017,28,28107,2020,1,0,0,13041
52350017,28,28107,2020,1,0,1,11058
52350017,28,28107,2020,1,0,2,11937
52350017,28,28107,2020,1,1,0,12451
52350017,28,28107,2020,1,1,1,11128
52350017,28,28107,2020,1,1,2,12008
52350017,28,28107,2020,1,2,0,12642
52350017,28,28107,2020,1,2,1,11105
52350017,28,28107,2020,1,2,2,11985
52350018,28,28107,2020,1,0,0,8197
52350018,28,28107,2020,1,0,1,10734
52350018,28,28107,2020,1,0,2,9535
52350018,28,28107,2020,1,1,0,7323
52350018,28,28107,2020,1,1,1,10911
52350018,28,28107,2020,1,1,2,9140
52350018,28,28107,2020,1,2,0,7605
52350018,28,28107,2020,1,2,1,10854
52350018,28,28107,2020,1,2,2,9267
52350019,28,28107,2020,1,0,0,3755
52350019,28,28107,2020,1,0,1,5100
52350019,28,28107,2020,1,0,2,4479
52350019,28,28107,2020,1,1,0,4228
52350019,28,28107,2020,1,1,1,5106
52350019,28,28107,2020,1,1,2,4485
52350019,28,28107,2020,1,2,0,4076
52350019,28,28107,2020,1,2,1,5104
52350019,28,28107,2020,1,2,2,4483
52350026,28,28107,2020,1,0,0,3867
52350026,28,28107,2020,1,0,1,4307
52350026,28,28107,2020,1,0,2,4024
52350026,28,28107,2020,1,1,0,4193
52350026,28,28107,2020,1,1,1,4759
52350026,28,28107,2020,1,1,2,4407
52350026,28,28107,2020,1,2,0,4088
52350026,28,28107,2020,1,2,1,4613
52350026,28,28107,2020,1,2,2,4283
52350027,28,28107,2020,1,0,0,6896
52350027,28,28107,2020,1,0,1,9002
52350027,28,28107,2020,1,0,2,7937
52350027,28,28107,2020,1,1,0,5422
52350027,28,28107,2020,1,1,1,8884
52350027,28,28107,2020,1,1,2,7178
52350027,28,28107,2020,1,2,0,5898
52350027,28,28107,2020,1,2,1,8922
52350027,28,28107,2020,1,2,2,7423
52350028,28,28107,2020,1,0,0,5600
52350028,28,28107,2020,1,0,1,6629
52350028,28,28107,2020,1,0,2,6187
52350028,28,28107,2020,1,1,0,4393
52350028,28,28107,2020,1,1,1,6483
52350028,28,28107,2020,1,1,2,5450
52350028,28,28107,2020,1,2,0,4783
52350028,28,28107,2020,1,2,1,6530
52350028,28,28107,2020,1,2,2,5687
52350029,28,28107,2020,1,0,0,1804
52350029,28,28107,2020,1,0,1,1723
52350029,28,28107,2020,1,0,2,1757
52350029,28,28107,2020,1,1,0,1356
52350029,28,28107,2020,1,1,1,1691
52350029,28,28107,2020,1,1,2,1561
52350029,28,28107,2020,1,2,0,1501
52350029,28,28107,2020,1,2,1,1701
52350029,28,28107,2020,1,2,2,1624
52350037,28,28107,2020,1,0,0,3130
52350037,28,28107,2020,1,0,1,4142
52350037,28,28107,2020,1,0,2,3675
52350037,28,28107,2020,1,1,0,2187
52350037,28,28107,2020,1,1,1,3887
52350037,28,28107,2020,1,1,2,3111
52350037,28,28107,2020,1,2,0,2491
52350037,28,28107,2020,1,2,1,3969
52350037,28,28107,2020,1,2,2,3293
52350038,28,28107,2020,1,0,0,2992
52350038,28,28107,2020,1,0,1,3762
52350038,28,28107,2020,1,0,2,3432
52350038,28,28107,2020,1,1,0,2327
52350038,28,28107,2020,1,1,1,3685
52350038,28,28107,2020,1,1,2,3055
52350038,28,28107,2020,1,2,0,2541
52350038,28,28107,2020,1,2,1,3710
52350038,28,28107,2020,1,2,2,3177
52350048,28,28107,2020,1,0,0,208
52350048,28,28107,2020,1,0,1,132
52350048,28,28107,2020,1,0,2,153
52350048,28,28107,2020,1,1,0,334
52350048,28,28107,2020,1,1,1,98
52350048,28,28107,2020,1,1,2,199
52350048,28,28107,2020,1,2,0,293
52350048,28,28107,2020,1,2,1,109
52350048,28,28107,2020,1,2,2,184
52350100,28,28107,2020,1,0,0,4286
52350100,28,28107,2020,1,0,1,5597
52350100,28,28107,2020,1,0,2,4973
52350100,28,28107,2020,1,1,0,3390
52350100,28,28107,2020,1,1,1,5600
52350100,28,28107,2020,1,1,2,4487
52350100,28,28107,2020,1,2,0,3679
52350100,28,28107,2020,1,2,1,5599
52350100,28,28107,2020,1,2,2,4643
52350110,28,28107,2020,1,0,0,955
52350110,28,28107,2020,1,0,1,899
52350110,28,28107,2020,1,0,2,918
52350110,28,28107,2020,1,1,0,931
52350110,28,28107,2020,1,1,1,861
52350110,28,28107,2020,1,1,2,870
52350110,28,28107,2020,1,2,0,939
52350110,28,28107,2020,1,2,1,874
52350110,28,28107,2020,1,2,2,886
51357031,28,28108,2020,1,0,0,344
51357031,28,28108,2020,1,0,1,310
51357031,28,28108,2020,1,0,2,347
51357031,28,28108,2020,1,1,0,303
51357031,28,28108,2020,1,1,1,285
51357031,28,28108,2020,1,1,2,305
51357031,28,28108,2020,1,2,0,316
51357031,28,28108,2020,1,2,1,293
51357031,28,28108,2020,1,2,2,319
51357041,28,28108,2020,1,0,0,83
51357041,28,28108,2020,1,0,1,48
51357041,28,28108,2020,1,0,2,88
51357041,28,28108,2020,1,1,0,65
51357041,28,28108,2020,1,1,1,26
51357041,28,28108,2020,1,1,2,61
51357041,28,28108,2020,1,2,0,71
51357041,28,28108,2020,1,2,1,33
51357041,28,28108,2020,1,2,2,69
51357042,28,28108,2020,1,0,0,159
51357042,28,28108,2020,1,0,1,86
51357042,28,28108,2020,1,0,2,125
51357042,28,28108,2020,1,1,0,91
51357042,28,28108,2020,1,1,1,55
51357042,28,28108,2020,1,1,2,79
51357042,28,28108,2020,1,2,0,113
51357042,28,28108,2020,1,2,1,65
51357042,28,28108,2020,1,2,2,94
51357043,28,28108,2020,1,0,0,186
51357043,28,28108,2020,1,0,1,79
51357043,28,28108,2020,1,0,2,102
51357043,28,28108,2020,1,1,0,75
51357043,28,28108,2020,1,1,1,79
51357043,28,28108,2020,1,1,2,66
51357043,28,28108,2020,1,2,0,111
51357043,28,28108,2020,1,2,1,79
51357043,28,28108,2020,1,2,2,78
51357044,28,28108,2020,1,0,0,70
51357044,28,28108,2020,1,0,1,55
51357044,28,28108,2020,1,0,2,55
51357044,28,28108,2020,1,1,0,18
51357044,28,28108,2020,1,1,1,11
51357044,28,28108,2020,1,1,2,23
51357044,28,28108,2020,1,2,0,35
51357044,28,28108,2020,1,2,1,25
51357044,28,28108,2020,1,2,2,33
51357052,28,28108,2020,1,0,0,1748
51357052,28,28108,2020,1,0,1,954
51357052,28,28108,2020,1,0,2,1385
51357052,28,28108,2020,1,1,0,1182
51357052,28,28108,2020,1,1,1,910
51357052,28,28108,2020,1,1,2,1157
51357052,28,28108,2020,1,2,0,1365
51357052,28,28108,2020,1,2,1,924
51357052,28,28108,2020,1,2,2,1230
51357053,28,28108,2020,1,0,0,13390
51357053,28,28108,2020,1,0,1,9377
51357053,28,28108,2020,1,0,2,10975
51357053,28,28108,2020,1,1,0,8993
51357053,28,28108,2020,1,1,1,8826
51357053,28,28108,2020,1,1,2,8768
51357053,28,28108,2020,1,2,0,10412
51357053,28,28108,2020,1,2,1,9004
51357053,28,28108,2020,1,2,2,9480
51357054,28,28108,2020,1,0,0,18677
51357054,28,28108,2020,1,0,1,13979
51357054,28,28108,2020,1,0,2,16384
51357054,28,28108,2020,1,1,0,16716
51357054,28,28108,2020,1,1,1,13985
51357054,28,28108,2020,1,1,2,15691
51357054,28,28108,2020,1,2,0,17348
51357054,28,28108,2020,1,2,1,13983
51357054,28,28108,2020,1,2,2,15915
51357055,28,28108,2020,1,0,0,5929
51357055,28,28108,2020,1,0,1,7311
51357055,28,28108,2020,1,0,2,6678
51357055,28,28108,2020,1,1,0,4310
51357055,28,28108,2020,1,1,1,7289
51357055,28,28108,2020,1,1,2,5862
51357055,28,28108,2020,1,2,0,4832
51357055,28,28108,2020,1,2,1,7296
51357055,28,28108,2020,1,2,2,6125
51357056,28,28108,2020,1,0,0,1293
51357056,28,28108,2020,1,0,1,1263
51357056,28,28108,2020,1,0,2,1285
51357056,28,28108,2020,1,1,0,956
51357056,28,28108,2020,1,1,1,1251
51357056,28,28108,2020,1,1,2,1148
51357056,28,28108,2020,1,2,0,1064
51357056,28,28108,2020,1,2,1,1255
51357056,28,28108,2020,1,2,2,1192
51357062,28,28108,2020,1,0,0,8768
51357062,28,28108,2020,1,0,1,9480
51357062,28,28108,2020,1,0,2,9290
51357062,28,28108,2020,1,1,0,7028
51357062,28,28108,2020,1,1,1,9565
51357062,28,28108,2020,1,1,2,8527
51357062,28,28108,2020,1,2,0,7589
51357062,28,28108,2020,1,2,1,9538
51357062,28,28108,2020,1,2,2,8773
51357063,28,28108,2020,1,0,0,12110
51357063,28,28108,2020,1,0,1,16127
51357063,28,28108,2020,1,0,2,14223
51357063,28,28108,2020,1,1,0,9387
51357063,28,28108,2020,1,1,1,15675
51357063,28,28108,2020,1,1,2,12439
51357063,28,28108,2020,1,2,0,10266
51357063,28,28108,2020,1,2,1,15821
51357063,28,28108,2020,1,2,2,13014
51357064,28,28108,2020,1,0,0,11577
51357064,28,28108,2020,1,0,1,15855
51357064,28,28108,2020,1,0,2,13768
51357064,28,28108,2020,1,1,0,8819
51357064,28,28108,2020,1,1,1,15596
51357064,28,28108,2020,1,1,2,12212
51357064,28,28108,2020,1,2,0,9708
51357064,28,28108,2020,1,2,1,15679
51357064,28,28108,2020,1,2,2,12714
51357065,28,28108,2020,1,0,0,10089
51357065,28,28108,2020,1,0,1,14272
51357065,28,28108,2020,1,0,2,12285
51357065,28,28108,2020,1,1,0,7884
51357065,28,28108,2020,1,1,1,14083
51357065,28,28108,2020,1,1,2,10888
51357065,28,28108,2020,1,2,0,8595
51357065,28,28108,2020,1,2,1,14144
51357065,28,28108,2020,1,2,2,11338
51357066,28,28108,2020,1,0,0,5462
51357066,28,28108,2020,1,0,1,7046
51357066,28,28108,2020,1,0,2,6343
51357066,28,28108,2020,1,1,0,4268
51357066,28,28108,2020,1,1,1,6822
51357066,28,28108,2020,1,1,2,5737
51357066,28,28108,2020,1,2,0,4653
51357066,28,28108,2020,1,2,1,6895
51357066,28,28108,2020,1,2,2,5933
51357072,28,28108,2020,1,0,0,8811
51357072,28,28108,2020,1,0,1,12343
51357072,28,28108,2020,1,0,2,10705
51357072,28,28108,2020,1,1,0,6209
51357072,28,28108,2020,1,1,1,11787
51357072,28,28108,2020,1,1,2,9086
51357072,28,28108,2020,1,2,0,7049
51357072,28,28108,2020,1,2,1,11966
51357072,28,28108,2020,1,2,2,9608
51357073,28,28108,2020,1,0,0,5326
51357073,28,28108,2020,1,0,1,6642
51357073,28,28108,2020,1,0,2,6047
51357073,28,28108,2020,1,1,0,5538
51357073,28,28108,2020,1,1,1,6523
51357073,28,28108,2020,1,1,2,5880
51357073,28,28108,2020,1,2,0,5469
51357073,28,28108,2020,1,2,1,6561
51357073,28,28108,2020,1,2,2,5934
51357074,28,28108,2020,1,0,0,10780
51357074,28,28108,2020,1,0,1,12769
51357074,28,28108,2020,1,0,2,11864
51357074,28,28108,2020,1,1,0,8797
51357074,28,28108,2020,1,1,1,12728
51357074,28,28108,2020,1,1,2,10689
51357074,28,28108,2020,1,2,0,9436
51357074,28,28108,2020,1,2,1,12741
51357074,28,28108,2020,1,2,2,11068
51357075,28,28108,2020,1,0,0,8594
51357075,28,28108,2020,1,0,1,8834
51357075,28,28108,2020,1,0,2,8642
51357075,28,28108,2020,1,1,0,6951
51357075,28,28108,2020,1,1,1,8432
51357075,28,28108,2020,1,1,2,7697
51357075,28,28108,2020,1,2,0,7481
51357075,28,28108,2020,1,2,1,8562
51357075,28,28108,2020,1,2,2,8001
51357076,28,28108,2020,1,0,0,8523
51357076,28,28108,2020,1,0,1,9627
51357076,28,28108,2020,1,0,2,9062
51357076,28,28108,2020,1,1,0,6746
51357076,28,28108,2020,1,1,1,9282
51357076,28,28108,2020,1,1,2,8086
51357076,28,28108,2020,1,2,0,7319
51357076,28,28108,2020,1,2,1,9393
51357076,28,28108,2020,1,2,2,8401
51357077,28,28108,2020,1,0,0,1868
51357077,28,28108,2020,1,0,1,1883
51357077,28,28108,2020,1,0,2,1866
51357077,28,28108,2020,1,1,0,1616
51357077,28,28108,2020,1,1,1,1769
51357077,28,28108,2020,1,1,2,1660
51357077,28,28108,2020,1,2,0,1697
51357077,28,28108,2020,1,2,1,1805
51357077,28,28108,2020,1,2,2,1726
51357082,28,28108,2020,1,0,0,7109
51357082,28,28108,2020,1,0,1,8929
51357082,28,28108,2020,1,0,2,8070
51357082,28,28108,2020,1,1,0,6132
51357082,28,28108,2020,1,1,1,8459
51357082,28,28108,2020,1,1,2,7322
51357082,28,28108,2020,1,2,0,6447
51357082,28,28108,2020,1,2,1,8611
51357082,28,28108,2020,1,2,2,7563
51357083,28,28108,2020,1,0,0,6816
51357083,28,28108,2020,1,0,1,8208
51357083,28,28108,2020,1,0,2,7524
51357083,28,28108,2020,1,1,0,5960
51357083,28,28108,2020,1,1,1,8379
51357083,28,28108,2020,1,1,2,7107
51357083,28,28108,2020,1,2,0,6236
51357083,28,28108,2020,1,2,1,8324
51357083,28,28108,2020,1,2,2,7242
51357084,28,28108,2020,1,0,0,3521
51357084,28,28108,2020,1,0,1,3876
51357084,28,28108,2020,1,0,2,3686
51357084,28,28108,2020,1,1,0,4150
51357084,28,28108,2020,1,1,1,3773
51357084,28,28108,2020,1,1,2,3780
51357084,28,28108,2020,1,2,0,3947
51357084,28,28108,2020,1,2,1,3806
51357084,28,28108,2020,1,2,2,3750
51357085,28,28108,2020,1,0,0,3029
51357085,28,28108,2020,1,0,1,2936
51357085,28,28108,2020,1,0,2,3043
51357085,28,28108,2020,1,1,0,2475
51357085,28,28108,2020,1,1,1,2911
51357085,28,28108,2020,1,1,2,2681
51357085,28,28108,2020,1,2,0,2654
51357085,28,28108,2020,1,2,1,2919
51357085,28,28108,2020,1,2,2,2797
51357086,28,28108,2020,1,0,0,4133
51357086,28,28108,2020,1,0,1,5334
51357086,28,28108,2020,1,0,2,4647
51357086,28,28108,2020,1,1,0,3257
51357086,28,28108,2020,1,1,1,5264
51357086,28,28108,2020,1,1,2,4161
51357086,28,28108,2020,1,2,0,3540
51357086,28,28108,2020,1,2,1,5287
51357086,28,28108,2020,1,2,2,4317
51357087,28,28108,2020,1,0,0,4048
51357087,28,28108,2020,1,0,1,5457
51357087,28,28108,2020,1,0,2,4791
51357087,28,28108,2020,1,1,0,2870
51357087,28,28108,2020,1,1,1,5058
51357087,28,28108,2020,1,1,2,3936
51357087,28,28108,2020,1,2,0,3250
51357087,28,28108,2020,1,2,1,5187
51357087,28,28108,2020,1,2,2,4211
51357093,28,28108,2020,1,0,0,5413
51357093,28,28108,2020,1,0,1,6498
51357093,28,28108,2020,1,0,2,5941
